image_id,num_detections,tier
uav0000182_00000_v_frame0000098,35,Sedang
uav0000182_00000_v_frame0000099,36,Sedang
uav0000182_00000_v_frame0000100,36,Sedang
uav0000182_00000_v_frame0000101,36,Sedang
uav0000182_00000_v_frame0000102,35,Sedang
uav0000182_00000_v_frame0000103,36,Sedang
uav0000182_00000_v_frame0000104,35,Sedang
uav0000182_00000_v_frame0000105,34,Sedang
uav0000182_00000_v_frame0000106,34,Sedang
uav0000182_00000_v_frame0000107,35,Sedang
uav0000182_00000_v_frame0000108,35,Sedang
uav0000182_00000_v_frame0000109,35,Sedang
uav0000182_00000_v_frame0000110,36,Sedang
uav0000182_00000_v_frame0000111,37,Sedang
uav0000182_00000_v_frame0000112,37,Sedang
uav0000182_00000_v_frame0000113,40,Sedang
uav0000182_00000_v_frame0000114,40,Sedang
uav0000182_00000_v_frame0000115,40,Sedang
uav0000182_00000_v_frame0000116,40,Sedang
uav0000182_00000_v_frame0000117,40,Sedang
uav0000182_00000_v_frame0000118,40,Sedang
uav0000182_00000_v_frame0000119,40,Sedang
uav0000182_00000_v_frame0000120,40,Sedang
uav0000182_00000_v_frame0000121,40,Sedang
uav0000182_00000_v_frame0000122,40,Sedang
uav0000182_00000_v_frame0000123,40,Sedang
uav0000182_00000_v_frame0000124,40,Sedang
uav0000182_00000_v_frame0000125,41,Sedang
uav0000182_00000_v_frame0000126,44,Sedang
uav0000182_00000_v_frame0000127,43,Sedang
uav0000182_00000_v_frame0000128,43,Sedang
uav0000182_00000_v_frame0000129,43,Sedang
uav0000182_00000_v_frame0000130,42,Sedang
uav0000182_00000_v_frame0000131,43,Sedang
uav0000182_00000_v_frame0000132,43,Sedang
uav0000182_00000_v_frame0000133,44,Sedang
uav0000182_00000_v_frame0000134,44,Sedang
uav0000182_00000_v_frame0000135,43,Sedang
uav0000182_00000_v_frame0000136,43,Sedang
uav0000182_00000_v_frame0000137,43,Sedang
uav0000182_00000_v_frame0000138,44,Sedang
uav0000182_00000_v_frame0000139,44,Sedang
uav0000182_00000_v_frame0000140,44,Sedang
uav0000182_00000_v_frame0000141,43,Sedang
uav0000182_00000_v_frame0000142,44,Sedang
uav0000182_00000_v_frame0000143,44,Sedang
uav0000182_00000_v_frame0000144,44,Sedang
uav0000182_00000_v_frame0000145,44,Sedang
uav0000182_00000_v_frame0000146,44,Sedang
uav0000182_00000_v_frame0000147,44,Sedang
uav0000182_00000_v_frame0000148,45,Sedang
uav0000182_00000_v_frame0000149,45,Sedang
uav0000182_00000_v_frame0000150,45,Sedang
uav0000182_00000_v_frame0000151,46,Sedang
uav0000182_00000_v_frame0000152,47,Sedang
uav0000182_00000_v_frame0000153,47,Sedang
uav0000182_00000_v_frame0000154,48,Sedang
uav0000182_00000_v_frame0000155,47,Sedang
uav0000182_00000_v_frame0000156,47,Sedang
uav0000182_00000_v_frame0000157,49,Sedang
uav0000182_00000_v_frame0000158,49,Sedang
uav0000182_00000_v_frame0000159,49,Sedang
uav0000182_00000_v_frame0000160,48,Sedang
uav0000182_00000_v_frame0000161,50,Sedang
uav0000182_00000_v_frame0000162,51,Sedang
uav0000182_00000_v_frame0000163,52,Sedang
uav0000182_00000_v_frame0000164,52,Sedang
uav0000182_00000_v_frame0000165,52,Sedang
uav0000182_00000_v_frame0000166,52,Sedang
uav0000182_00000_v_frame0000167,53,Sedang
uav0000182_00000_v_frame0000168,52,Sedang
uav0000182_00000_v_frame0000169,52,Sedang
uav0000182_00000_v_frame0000170,53,Sedang
uav0000182_00000_v_frame0000171,53,Sedang
uav0000182_00000_v_frame0000172,52,Sedang
uav0000182_00000_v_frame0000173,51,Sedang
uav0000182_00000_v_frame0000174,51,Sedang
uav0000182_00000_v_frame0000175,51,Sedang
uav0000182_00000_v_frame0000176,51,Sedang
uav0000182_00000_v_frame0000177,52,Sedang
uav0000182_00000_v_frame0000178,52,Sedang
uav0000182_00000_v_frame0000179,52,Sedang
uav0000182_00000_v_frame0000180,51,Sedang
uav0000182_00000_v_frame0000181,51,Sedang
uav0000182_00000_v_frame0000182,51,Sedang
uav0000182_00000_v_frame0000183,51,Sedang
uav0000182_00000_v_frame0000184,53,Sedang
uav0000182_00000_v_frame0000185,54,Sedang
uav0000182_00000_v_frame0000186,54,Sedang
uav0000182_00000_v_frame0000187,55,Sedang
uav0000182_00000_v_frame0000188,54,Sedang
uav0000182_00000_v_frame0000189,59,Tinggi
uav0000182_00000_v_frame0000190,59,Tinggi
uav0000182_00000_v_frame0000191,59,Tinggi
uav0000182_00000_v_frame0000192,60,Tinggi
uav0000182_00000_v_frame0000193,61,Tinggi
uav0000182_00000_v_frame0000194,61,Tinggi
uav0000182_00000_v_frame0000195,61,Tinggi
uav0000182_00000_v_frame0000196,60,Tinggi
uav0000182_00000_v_frame0000197,59,Tinggi
uav0000182_00000_v_frame0000198,59,Tinggi
uav0000182_00000_v_frame0000199,59,Tinggi
uav0000182_00000_v_frame0000200,61,Tinggi
uav0000182_00000_v_frame0000201,61,Tinggi
uav0000182_00000_v_frame0000202,61,Tinggi
uav0000182_00000_v_frame0000203,61,Tinggi
uav0000182_00000_v_frame0000204,61,Tinggi
uav0000182_00000_v_frame0000205,61,Tinggi
uav0000182_00000_v_frame0000206,62,Tinggi
uav0000182_00000_v_frame0000207,62,Tinggi
uav0000182_00000_v_frame0000208,62,Tinggi
uav0000182_00000_v_frame0000209,62,Tinggi
uav0000182_00000_v_frame0000210,64,Tinggi
uav0000182_00000_v_frame0000211,64,Tinggi
uav0000182_00000_v_frame0000212,63,Tinggi
uav0000182_00000_v_frame0000213,64,Tinggi
uav0000182_00000_v_frame0000214,64,Tinggi
uav0000182_00000_v_frame0000215,64,Tinggi
uav0000182_00000_v_frame0000216,65,Tinggi
uav0000182_00000_v_frame0000217,65,Tinggi
uav0000182_00000_v_frame0000218,64,Tinggi
uav0000182_00000_v_frame0000219,64,Tinggi
uav0000182_00000_v_frame0000220,64,Tinggi
uav0000182_00000_v_frame0000221,64,Tinggi
uav0000182_00000_v_frame0000222,66,Tinggi
uav0000182_00000_v_frame0000223,68,Tinggi
uav0000182_00000_v_frame0000224,68,Tinggi
uav0000182_00000_v_frame0000225,68,Tinggi
uav0000182_00000_v_frame0000226,67,Tinggi
uav0000182_00000_v_frame0000227,67,Tinggi
uav0000182_00000_v_frame0000228,67,Tinggi
uav0000182_00000_v_frame0000229,71,Tinggi
uav0000182_00000_v_frame0000230,71,Tinggi
uav0000182_00000_v_frame0000231,71,Tinggi
uav0000182_00000_v_frame0000232,71,Tinggi
uav0000182_00000_v_frame0000233,71,Tinggi
uav0000182_00000_v_frame0000234,74,Tinggi
uav0000182_00000_v_frame0000235,74,Tinggi
uav0000182_00000_v_frame0000236,75,Tinggi
uav0000182_00000_v_frame0000237,77,Tinggi
uav0000182_00000_v_frame0000238,76,Tinggi
uav0000182_00000_v_frame0000239,74,Tinggi
uav0000182_00000_v_frame0000240,75,Tinggi
uav0000182_00000_v_frame0000241,76,Tinggi
uav0000182_00000_v_frame0000242,75,Tinggi
uav0000182_00000_v_frame0000243,75,Tinggi
uav0000182_00000_v_frame0000244,73,Tinggi
uav0000182_00000_v_frame0000245,72,Tinggi
uav0000182_00000_v_frame0000246,73,Tinggi
uav0000182_00000_v_frame0000247,73,Tinggi
uav0000182_00000_v_frame0000248,73,Tinggi
uav0000182_00000_v_frame0000249,73,Tinggi
uav0000182_00000_v_frame0000250,74,Tinggi
uav0000182_00000_v_frame0000251,74,Tinggi
uav0000182_00000_v_frame0000252,75,Tinggi
uav0000182_00000_v_frame0000253,74,Tinggi
uav0000182_00000_v_frame0000254,73,Tinggi
uav0000182_00000_v_frame0000255,73,Tinggi
uav0000182_00000_v_frame0000256,73,Tinggi
uav0000182_00000_v_frame0000257,73,Tinggi
uav0000182_00000_v_frame0000258,73,Tinggi
uav0000182_00000_v_frame0000259,75,Tinggi
uav0000182_00000_v_frame0000260,75,Tinggi
uav0000182_00000_v_frame0000261,75,Tinggi
uav0000182_00000_v_frame0000262,74,Tinggi
uav0000182_00000_v_frame0000263,74,Tinggi
uav0000182_00000_v_frame0000264,75,Tinggi
uav0000182_00000_v_frame0000265,76,Tinggi
uav0000182_00000_v_frame0000266,76,Tinggi
uav0000182_00000_v_frame0000267,76,Tinggi
uav0000182_00000_v_frame0000268,76,Tinggi
uav0000182_00000_v_frame0000269,76,Tinggi
uav0000182_00000_v_frame0000270,82,Tinggi
uav0000182_00000_v_frame0000271,82,Tinggi
uav0000182_00000_v_frame0000272,81,Tinggi
uav0000182_00000_v_frame0000273,82,Tinggi
uav0000182_00000_v_frame0000274,83,Tinggi
uav0000182_00000_v_frame0000275,82,Tinggi
uav0000182_00000_v_frame0000276,82,Tinggi
uav0000182_00000_v_frame0000277,82,Tinggi
uav0000182_00000_v_frame0000278,82,Tinggi
uav0000182_00000_v_frame0000279,82,Tinggi
uav0000182_00000_v_frame0000280,82,Tinggi
uav0000182_00000_v_frame0000281,82,Tinggi
uav0000182_00000_v_frame0000282,82,Tinggi
uav0000182_00000_v_frame0000283,82,Tinggi
uav0000182_00000_v_frame0000284,82,Tinggi
uav0000182_00000_v_frame0000285,82,Tinggi
uav0000182_00000_v_frame0000286,82,Tinggi
uav0000182_00000_v_frame0000287,81,Tinggi
uav0000182_00000_v_frame0000288,81,Tinggi
uav0000182_00000_v_frame0000289,81,Tinggi
uav0000182_00000_v_frame0000290,80,Tinggi
uav0000182_00000_v_frame0000291,80,Tinggi
uav0000182_00000_v_frame0000292,79,Tinggi
uav0000182_00000_v_frame0000293,79,Tinggi
uav0000182_00000_v_frame0000294,78,Tinggi
uav0000182_00000_v_frame0000295,78,Tinggi
uav0000182_00000_v_frame0000296,78,Tinggi
uav0000182_00000_v_frame0000297,78,Tinggi
uav0000182_00000_v_frame0000298,80,Tinggi
uav0000182_00000_v_frame0000299,79,Tinggi
uav0000182_00000_v_frame0000300,78,Tinggi
uav0000182_00000_v_frame0000301,87,Tinggi
uav0000182_00000_v_frame0000302,88,Tinggi
uav0000182_00000_v_frame0000303,88,Tinggi
uav0000182_00000_v_frame0000304,88,Tinggi
uav0000182_00000_v_frame0000305,88,Tinggi
uav0000182_00000_v_frame0000306,88,Tinggi
uav0000182_00000_v_frame0000307,87,Tinggi
uav0000182_00000_v_frame0000308,87,Tinggi
uav0000182_00000_v_frame0000309,84,Tinggi
uav0000182_00000_v_frame0000310,84,Tinggi
uav0000182_00000_v_frame0000311,82,Tinggi
uav0000182_00000_v_frame0000312,79,Tinggi
uav0000182_00000_v_frame0000313,77,Tinggi
uav0000182_00000_v_frame0000314,77,Tinggi
uav0000182_00000_v_frame0000315,76,Tinggi
uav0000182_00000_v_frame0000316,76,Tinggi
uav0000182_00000_v_frame0000317,73,Tinggi
uav0000182_00000_v_frame0000318,72,Tinggi
uav0000182_00000_v_frame0000319,71,Tinggi
uav0000182_00000_v_frame0000320,68,Tinggi
uav0000182_00000_v_frame0000321,68,Tinggi
uav0000182_00000_v_frame0000322,71,Tinggi
uav0000182_00000_v_frame0000323,52,Sedang
uav0000182_00000_v_frame0000324,50,Sedang
uav0000182_00000_v_frame0000325,50,Sedang
uav0000182_00000_v_frame0000326,48,Sedang
uav0000182_00000_v_frame0000327,48,Sedang
uav0000182_00000_v_frame0000328,47,Sedang
uav0000182_00000_v_frame0000329,44,Sedang
uav0000182_00000_v_frame0000330,44,Sedang
uav0000182_00000_v_frame0000331,43,Sedang
uav0000182_00000_v_frame0000332,41,Sedang
uav0000182_00000_v_frame0000333,41,Sedang
uav0000182_00000_v_frame0000334,41,Sedang
uav0000182_00000_v_frame0000335,38,Sedang
uav0000182_00000_v_frame0000336,37,Sedang
uav0000182_00000_v_frame0000337,37,Sedang
uav0000182_00000_v_frame0000338,36,Sedang
uav0000182_00000_v_frame0000339,33,Sedang
uav0000182_00000_v_frame0000340,32,Sedang
uav0000182_00000_v_frame0000341,32,Sedang
uav0000182_00000_v_frame0000342,30,Sedang
uav0000182_00000_v_frame0000343,31,Sedang
uav0000182_00000_v_frame0000344,31,Sedang
uav0000182_00000_v_frame0000345,30,Sedang
uav0000182_00000_v_frame0000346,30,Sedang
uav0000182_00000_v_frame0000347,29,Sedang
uav0000182_00000_v_frame0000348,29,Sedang
uav0000182_00000_v_frame0000349,28,Sedang
uav0000182_00000_v_frame0000350,26,Sedang
uav0000182_00000_v_frame0000351,26,Sedang
uav0000182_00000_v_frame0000352,26,Sedang
uav0000182_00000_v_frame0000353,25,Sedang
uav0000182_00000_v_frame0000354,26,Sedang
uav0000182_00000_v_frame0000355,26,Sedang
uav0000182_00000_v_frame0000356,27,Sedang
uav0000182_00000_v_frame0000357,27,Sedang
uav0000182_00000_v_frame0000358,26,Sedang
uav0000182_00000_v_frame0000359,26,Sedang
uav0000182_00000_v_frame0000360,28,Sedang
uav0000182_00000_v_frame0000361,28,Sedang
uav0000182_00000_v_frame0000362,29,Sedang
uav0000182_00000_v_frame0000363,29,Sedang
uav0000268_05773_v_frame0000001,8,Rendah
uav0000268_05773_v_frame0000002,8,Rendah
uav0000268_05773_v_frame0000003,8,Rendah
uav0000268_05773_v_frame0000004,8,Rendah
uav0000268_05773_v_frame0000005,8,Rendah
uav0000268_05773_v_frame0000006,8,Rendah
uav0000268_05773_v_frame0000007,8,Rendah
uav0000268_05773_v_frame0000008,8,Rendah
uav0000268_05773_v_frame0000009,8,Rendah
uav0000268_05773_v_frame0000010,8,Rendah
uav0000268_05773_v_frame0000011,8,Rendah
uav0000268_05773_v_frame0000012,8,Rendah
uav0000268_05773_v_frame0000013,9,Rendah
uav0000268_05773_v_frame0000014,9,Rendah
uav0000268_05773_v_frame0000015,9,Rendah
uav0000268_05773_v_frame0000016,9,Rendah
uav0000268_05773_v_frame0000017,9,Rendah
uav0000268_05773_v_frame0000018,9,Rendah
uav0000268_05773_v_frame0000019,9,Rendah
uav0000268_05773_v_frame0000020,9,Rendah
uav0000268_05773_v_frame0000021,9,Rendah
uav0000268_05773_v_frame0000022,9,Rendah
uav0000268_05773_v_frame0000023,9,Rendah
uav0000268_05773_v_frame0000024,9,Rendah
uav0000268_05773_v_frame0000025,9,Rendah
uav0000268_05773_v_frame0000026,9,Rendah
uav0000268_05773_v_frame0000027,9,Rendah
uav0000268_05773_v_frame0000028,9,Rendah
uav0000268_05773_v_frame0000029,9,Rendah
uav0000268_05773_v_frame0000030,9,Rendah
uav0000268_05773_v_frame0000031,9,Rendah
uav0000268_05773_v_frame0000032,9,Rendah
uav0000268_05773_v_frame0000033,9,Rendah
uav0000268_05773_v_frame0000034,9,Rendah
uav0000268_05773_v_frame0000035,9,Rendah
uav0000268_05773_v_frame0000036,9,Rendah
uav0000268_05773_v_frame0000037,10,Rendah
uav0000268_05773_v_frame0000038,10,Rendah
uav0000268_05773_v_frame0000039,10,Rendah
uav0000268_05773_v_frame0000040,10,Rendah
uav0000268_05773_v_frame0000041,10,Rendah
uav0000268_05773_v_frame0000042,10,Rendah
uav0000268_05773_v_frame0000043,10,Rendah
uav0000268_05773_v_frame0000044,10,Rendah
uav0000268_05773_v_frame0000045,10,Rendah
uav0000268_05773_v_frame0000046,11,Rendah
uav0000268_05773_v_frame0000047,11,Rendah
uav0000268_05773_v_frame0000048,11,Rendah
uav0000268_05773_v_frame0000049,11,Rendah
uav0000268_05773_v_frame0000050,11,Rendah
uav0000268_05773_v_frame0000051,11,Rendah
uav0000268_05773_v_frame0000052,11,Rendah
uav0000268_05773_v_frame0000053,11,Rendah
uav0000268_05773_v_frame0000054,11,Rendah
uav0000268_05773_v_frame0000055,11,Rendah
uav0000268_05773_v_frame0000056,11,Rendah
uav0000268_05773_v_frame0000057,11,Rendah
uav0000268_05773_v_frame0000058,11,Rendah
uav0000268_05773_v_frame0000059,11,Rendah
uav0000268_05773_v_frame0000060,11,Rendah
uav0000268_05773_v_frame0000061,11,Rendah
uav0000268_05773_v_frame0000062,11,Rendah
uav0000268_05773_v_frame0000063,11,Rendah
uav0000268_05773_v_frame0000064,11,Rendah
uav0000268_05773_v_frame0000065,11,Rendah
uav0000268_05773_v_frame0000066,11,Rendah
uav0000268_05773_v_frame0000067,11,Rendah
uav0000268_05773_v_frame0000068,11,Rendah
uav0000268_05773_v_frame0000069,11,Rendah
uav0000268_05773_v_frame0000070,11,Rendah
uav0000268_05773_v_frame0000071,11,Rendah
uav0000268_05773_v_frame0000072,11,Rendah
uav0000268_05773_v_frame0000073,11,Rendah
uav0000268_05773_v_frame0000074,11,Rendah
uav0000268_05773_v_frame0000075,11,Rendah
uav0000268_05773_v_frame0000076,11,Rendah
uav0000268_05773_v_frame0000077,11,Rendah
uav0000268_05773_v_frame0000078,11,Rendah
uav0000268_05773_v_frame0000079,11,Rendah
uav0000268_05773_v_frame0000080,10,Rendah
uav0000268_05773_v_frame0000081,10,Rendah
uav0000268_05773_v_frame0000082,10,Rendah
uav0000268_05773_v_frame0000083,10,Rendah
uav0000268_05773_v_frame0000084,10,Rendah
uav0000268_05773_v_frame0000085,10,Rendah
uav0000268_05773_v_frame0000086,10,Rendah
uav0000268_05773_v_frame0000087,10,Rendah
uav0000268_05773_v_frame0000088,10,Rendah
uav0000268_05773_v_frame0000089,10,Rendah
uav0000268_05773_v_frame0000090,10,Rendah
uav0000268_05773_v_frame0000091,10,Rendah
uav0000268_05773_v_frame0000092,10,Rendah
uav0000268_05773_v_frame0000093,10,Rendah
uav0000268_05773_v_frame0000094,10,Rendah
uav0000268_05773_v_frame0000095,10,Rendah
uav0000268_05773_v_frame0000096,10,Rendah
uav0000268_05773_v_frame0000097,10,Rendah
uav0000268_05773_v_frame0000098,10,Rendah
uav0000268_05773_v_frame0000099,10,Rendah
uav0000268_05773_v_frame0000100,10,Rendah
uav0000268_05773_v_frame0000101,10,Rendah
uav0000268_05773_v_frame0000102,10,Rendah
uav0000268_05773_v_frame0000103,10,Rendah
uav0000268_05773_v_frame0000104,10,Rendah
uav0000268_05773_v_frame0000105,10,Rendah
uav0000268_05773_v_frame0000106,10,Rendah
uav0000268_05773_v_frame0000107,10,Rendah
uav0000268_05773_v_frame0000108,9,Rendah
uav0000268_05773_v_frame0000109,9,Rendah
uav0000268_05773_v_frame0000110,9,Rendah
uav0000268_05773_v_frame0000111,9,Rendah
uav0000268_05773_v_frame0000112,9,Rendah
uav0000268_05773_v_frame0000113,9,Rendah
uav0000268_05773_v_frame0000114,9,Rendah
uav0000268_05773_v_frame0000115,9,Rendah
uav0000268_05773_v_frame0000116,9,Rendah
uav0000268_05773_v_frame0000117,9,Rendah
uav0000268_05773_v_frame0000118,9,Rendah
uav0000268_05773_v_frame0000119,9,Rendah
uav0000268_05773_v_frame0000120,9,Rendah
uav0000268_05773_v_frame0000121,9,Rendah
uav0000268_05773_v_frame0000122,9,Rendah
uav0000268_05773_v_frame0000123,9,Rendah
uav0000268_05773_v_frame0000124,9,Rendah
uav0000268_05773_v_frame0000125,9,Rendah
uav0000268_05773_v_frame0000126,9,Rendah
uav0000268_05773_v_frame0000127,9,Rendah
uav0000268_05773_v_frame0000128,9,Rendah
uav0000268_05773_v_frame0000129,9,Rendah
uav0000268_05773_v_frame0000130,8,Rendah
uav0000268_05773_v_frame0000131,8,Rendah
uav0000268_05773_v_frame0000132,8,Rendah
uav0000268_05773_v_frame0000133,8,Rendah
uav0000268_05773_v_frame0000134,8,Rendah
uav0000268_05773_v_frame0000135,8,Rendah
uav0000268_05773_v_frame0000136,8,Rendah
uav0000268_05773_v_frame0000137,8,Rendah
uav0000268_05773_v_frame0000138,8,Rendah
uav0000268_05773_v_frame0000139,8,Rendah
uav0000268_05773_v_frame0000140,8,Rendah
uav0000268_05773_v_frame0000141,8,Rendah
uav0000268_05773_v_frame0000142,9,Rendah
uav0000268_05773_v_frame0000143,9,Rendah
uav0000268_05773_v_frame0000144,9,Rendah
uav0000268_05773_v_frame0000145,9,Rendah
uav0000268_05773_v_frame0000146,9,Rendah
uav0000268_05773_v_frame0000147,9,Rendah
uav0000268_05773_v_frame0000148,9,Rendah
uav0000268_05773_v_frame0000149,9,Rendah
uav0000268_05773_v_frame0000150,9,Rendah
uav0000268_05773_v_frame0000151,9,Rendah
uav0000268_05773_v_frame0000152,10,Rendah
uav0000268_05773_v_frame0000153,10,Rendah
uav0000268_05773_v_frame0000154,10,Rendah
uav0000268_05773_v_frame0000155,10,Rendah
uav0000268_05773_v_frame0000156,10,Rendah
uav0000268_05773_v_frame0000157,10,Rendah
uav0000268_05773_v_frame0000158,10,Rendah
uav0000268_05773_v_frame0000159,10,Rendah
uav0000268_05773_v_frame0000160,10,Rendah
uav0000268_05773_v_frame0000161,10,Rendah
uav0000268_05773_v_frame0000162,10,Rendah
uav0000268_05773_v_frame0000163,10,Rendah
uav0000268_05773_v_frame0000164,10,Rendah
uav0000268_05773_v_frame0000165,10,Rendah
uav0000268_05773_v_frame0000166,10,Rendah
uav0000268_05773_v_frame0000167,10,Rendah
uav0000268_05773_v_frame0000168,10,Rendah
uav0000268_05773_v_frame0000169,10,Rendah
uav0000268_05773_v_frame0000170,10,Rendah
uav0000268_05773_v_frame0000171,10,Rendah
uav0000268_05773_v_frame0000172,10,Rendah
uav0000268_05773_v_frame0000173,10,Rendah
uav0000268_05773_v_frame0000174,10,Rendah
uav0000268_05773_v_frame0000175,10,Rendah
uav0000268_05773_v_frame0000176,10,Rendah
uav0000268_05773_v_frame0000177,10,Rendah
uav0000268_05773_v_frame0000178,10,Rendah
uav0000268_05773_v_frame0000179,10,Rendah
uav0000268_05773_v_frame0000180,10,Rendah
uav0000268_05773_v_frame0000181,10,Rendah
uav0000268_05773_v_frame0000182,10,Rendah
uav0000268_05773_v_frame0000183,10,Rendah
uav0000268_05773_v_frame0000184,10,Rendah
uav0000268_05773_v_frame0000185,10,Rendah
uav0000268_05773_v_frame0000186,11,Rendah
uav0000268_05773_v_frame0000187,11,Rendah
uav0000268_05773_v_frame0000188,11,Rendah
uav0000268_05773_v_frame0000189,12,Rendah
uav0000268_05773_v_frame0000190,12,Rendah
uav0000268_05773_v_frame0000191,12,Rendah
uav0000268_05773_v_frame0000192,12,Rendah
uav0000268_05773_v_frame0000193,12,Rendah
uav0000268_05773_v_frame0000194,11,Rendah
uav0000268_05773_v_frame0000195,11,Rendah
uav0000268_05773_v_frame0000196,11,Rendah
uav0000268_05773_v_frame0000197,11,Rendah
uav0000268_05773_v_frame0000198,11,Rendah
uav0000268_05773_v_frame0000199,11,Rendah
uav0000268_05773_v_frame0000200,11,Rendah
uav0000268_05773_v_frame0000201,12,Rendah
uav0000268_05773_v_frame0000202,12,Rendah
uav0000268_05773_v_frame0000203,12,Rendah
uav0000268_05773_v_frame0000204,12,Rendah
uav0000268_05773_v_frame0000205,12,Rendah
uav0000268_05773_v_frame0000206,12,Rendah
uav0000268_05773_v_frame0000207,12,Rendah
uav0000268_05773_v_frame0000208,12,Rendah
uav0000268_05773_v_frame0000209,12,Rendah
uav0000268_05773_v_frame0000210,12,Rendah
uav0000268_05773_v_frame0000211,12,Rendah
uav0000268_05773_v_frame0000212,12,Rendah
uav0000268_05773_v_frame0000213,12,Rendah
uav0000268_05773_v_frame0000214,12,Rendah
uav0000268_05773_v_frame0000215,12,Rendah
uav0000268_05773_v_frame0000216,12,Rendah
uav0000268_05773_v_frame0000217,12,Rendah
uav0000268_05773_v_frame0000218,13,Rendah
uav0000268_05773_v_frame0000219,13,Rendah
uav0000268_05773_v_frame0000220,13,Rendah
uav0000268_05773_v_frame0000221,13,Rendah
uav0000268_05773_v_frame0000222,13,Rendah
uav0000268_05773_v_frame0000223,13,Rendah
uav0000268_05773_v_frame0000224,13,Rendah
uav0000268_05773_v_frame0000225,13,Rendah
uav0000268_05773_v_frame0000226,13,Rendah
uav0000268_05773_v_frame0000227,13,Rendah
uav0000268_05773_v_frame0000228,13,Rendah
uav0000268_05773_v_frame0000229,13,Rendah
uav0000268_05773_v_frame0000230,14,Rendah
uav0000268_05773_v_frame0000231,14,Rendah
uav0000268_05773_v_frame0000232,14,Rendah
uav0000268_05773_v_frame0000233,14,Rendah
uav0000268_05773_v_frame0000234,14,Rendah
uav0000268_05773_v_frame0000235,14,Rendah
uav0000268_05773_v_frame0000236,14,Rendah
uav0000268_05773_v_frame0000237,15,Rendah
uav0000268_05773_v_frame0000238,15,Rendah
uav0000268_05773_v_frame0000239,15,Rendah
uav0000268_05773_v_frame0000240,15,Rendah
uav0000268_05773_v_frame0000241,15,Rendah
uav0000268_05773_v_frame0000242,15,Rendah
uav0000268_05773_v_frame0000243,15,Rendah
uav0000268_05773_v_frame0000244,15,Rendah
uav0000268_05773_v_frame0000245,15,Rendah
uav0000268_05773_v_frame0000246,15,Rendah
uav0000268_05773_v_frame0000247,15,Rendah
uav0000268_05773_v_frame0000248,15,Rendah
uav0000268_05773_v_frame0000249,15,Rendah
uav0000268_05773_v_frame0000250,16,Sedang
uav0000268_05773_v_frame0000251,16,Sedang
uav0000268_05773_v_frame0000252,16,Sedang
uav0000268_05773_v_frame0000253,16,Sedang
uav0000268_05773_v_frame0000254,16,Sedang
uav0000268_05773_v_frame0000255,16,Sedang
uav0000268_05773_v_frame0000256,16,Sedang
uav0000268_05773_v_frame0000257,17,Sedang
uav0000268_05773_v_frame0000258,17,Sedang
uav0000268_05773_v_frame0000259,17,Sedang
uav0000268_05773_v_frame0000260,17,Sedang
uav0000268_05773_v_frame0000261,17,Sedang
uav0000268_05773_v_frame0000262,17,Sedang
uav0000268_05773_v_frame0000263,17,Sedang
uav0000268_05773_v_frame0000264,17,Sedang
uav0000268_05773_v_frame0000265,16,Sedang
uav0000268_05773_v_frame0000266,16,Sedang
uav0000268_05773_v_frame0000267,16,Sedang
uav0000268_05773_v_frame0000268,16,Sedang
uav0000268_05773_v_frame0000269,16,Sedang
uav0000268_05773_v_frame0000270,16,Sedang
uav0000268_05773_v_frame0000271,16,Sedang
uav0000268_05773_v_frame0000272,16,Sedang
uav0000268_05773_v_frame0000273,17,Sedang
uav0000268_05773_v_frame0000274,17,Sedang
uav0000268_05773_v_frame0000275,17,Sedang
uav0000268_05773_v_frame0000276,17,Sedang
uav0000268_05773_v_frame0000277,17,Sedang
uav0000268_05773_v_frame0000278,17,Sedang
uav0000268_05773_v_frame0000279,17,Sedang
uav0000268_05773_v_frame0000280,17,Sedang
uav0000268_05773_v_frame0000281,17,Sedang
uav0000268_05773_v_frame0000282,17,Sedang
uav0000268_05773_v_frame0000283,17,Sedang
uav0000268_05773_v_frame0000284,17,Sedang
uav0000268_05773_v_frame0000285,17,Sedang
uav0000268_05773_v_frame0000286,17,Sedang
uav0000268_05773_v_frame0000287,17,Sedang
uav0000268_05773_v_frame0000288,17,Sedang
uav0000268_05773_v_frame0000289,17,Sedang
uav0000268_05773_v_frame0000290,17,Sedang
uav0000268_05773_v_frame0000291,17,Sedang
uav0000268_05773_v_frame0000292,17,Sedang
uav0000268_05773_v_frame0000293,17,Sedang
uav0000268_05773_v_frame0000294,17,Sedang
uav0000268_05773_v_frame0000295,17,Sedang
uav0000268_05773_v_frame0000296,17,Sedang
uav0000268_05773_v_frame0000297,17,Sedang
uav0000268_05773_v_frame0000298,16,Sedang
uav0000268_05773_v_frame0000299,16,Sedang
uav0000268_05773_v_frame0000300,16,Sedang
uav0000268_05773_v_frame0000301,17,Sedang
uav0000268_05773_v_frame0000302,17,Sedang
uav0000268_05773_v_frame0000303,17,Sedang
uav0000268_05773_v_frame0000304,17,Sedang
uav0000268_05773_v_frame0000305,17,Sedang
uav0000268_05773_v_frame0000306,17,Sedang
uav0000268_05773_v_frame0000307,17,Sedang
uav0000268_05773_v_frame0000308,17,Sedang
uav0000268_05773_v_frame0000309,17,Sedang
uav0000268_05773_v_frame0000310,17,Sedang
uav0000268_05773_v_frame0000311,17,Sedang
