run_uid,block_id,protocol,pattern,density,concurrency,run_index,session_id,ts_start,ts_end,lat_p50,lat_p95,lat_p99,throughput_rps,payload_bytes_med,xproc_p95,xproc_med,error_rate,cpu_mean,cpu_p95,rss_mean_mb,rss_p95_mb,k6_iterations,notes
fil100g10,filtered-low-100-graphql,graphql,filtered,low,100,10,s2,0,0,33.0637,43.474,52.0419,3100.11,2050,0.026084,0.020868,0,74.54,89,396.64,400.97,186006,
fil100g11,filtered-low-100-graphql,graphql,filtered,low,100,11,s2,0,0,26.3887,35.3496,42.6355,3913.75,2200,0.02121,0.016968,0,74.82,89,393.56,401.04,234825,
fil100g12,filtered-low-100-graphql,graphql,filtered,low,100,12,s2,0,0,33.9377,45.9951,51.6171,2937.68,2036,0.027597,0.022078,0,77.55,89,401.35,403.83,176260,
fil100g13,filtered-low-100-graphql,graphql,filtered,low,100,13,s3,0,0,28.3127,37.7672,42.9132,3553.64,2053,0.02266,0.018128,0,84.01,89,402.29,402.47,213218,
fil100g14,filtered-low-100-graphql,graphql,filtered,low,100,14,s3,0,0,35.6572,45.8907,55.046,2713.61,1980,0.027534,0.022028,0,79.7,89,398.71,406.47,162816,
fil100g15,filtered-low-100-graphql,graphql,filtered,low,100,15,s1,0,0,32.4761,40.0979,46.3482,2935.92,1759,0.024059,0.019247,0,76.03,89,408.31,402.29,176155,
fil100g16,filtered-low-100-graphql,graphql,filtered,low,100,16,s1,0,0,35.1925,47.6999,61.023,2847.0,1659,0.02862,0.022896,0,85.19,89,400.57,410.63,170820,
fil100g17,filtered-low-100-graphql,graphql,filtered,low,100,17,s3,0,0,37.9389,48.4894,60.3344,2603.77,1580,0.029094,0.023275,0,79.44,89,402.94,402.5,156226,
fil100g18,filtered-low-100-graphql,graphql,filtered,low,100,18,s2,0,0,27.8887,36.3473,43.5936,3705.99,1938,0.021808,0.017447,0,78.08,89,398.61,408.34,222359,
fil100g19,filtered-low-100-graphql,graphql,filtered,low,100,19,s1,0,0,33.6868,44.7683,53.4172,3069.35,2006,0.026861,0.021489,0,78.36,89,402.47,407.5,184160,
fil100g20,filtered-low-100-graphql,graphql,filtered,low,100,20,s2,0,0,25.5306,31.7327,40.1311,3970.02,1894,0.01904,0.015232,0,83.14,89,400.76,411.75,238201,
fil100g21,filtered-low-100-graphql,graphql,filtered,low,100,21,s1,0,0,31.6073,39.8397,47.1929,3190.9,1711,0.023904,0.019123,0,75.67,89,400.5,400.0,191453,
fil100g22,filtered-low-100-graphql,graphql,filtered,low,100,22,s3,0,0,36.178,46.9213,55.977,2797.81,1859,0.028153,0.022522,0,83.46,89,407.15,400.55,167868,
fil100g23,filtered-low-100-graphql,graphql,filtered,low,100,23,s1,0,0,28.7327,34.653,39.334,3632.7,1550,0.020792,0.016633,0,79.67,89,402.58,403.92,217961,
fil100g24,filtered-low-100-graphql,graphql,filtered,low,100,24,s1,0,0,24.6964,30.5406,35.4664,4227.4,1550,0.018324,0.014659,0,81.64,89,401.38,408.95,253643,
fil100g25,filtered-low-100-graphql,graphql,filtered,low,100,25,s1,0,0,27.8821,35.0931,40.2103,3742.78,1870,0.021056,0.016845,0,75.35,89,397.15,410.05,224567,
fil100g26,filtered-low-100-graphql,graphql,filtered,low,100,26,s3,0,0,25.9913,31.562,39.4164,3934.64,1792,0.018937,0.01515,0,76.49,89,403.35,410.28,236078,
fil100g27,filtered-low-100-graphql,graphql,filtered,low,100,27,s2,0,0,25.9669,32.6254,40.1228,3924.45,1731,0.019575,0.01566,0,83.83,89,402.61,404.22,235467,
fil100g28,filtered-low-100-graphql,graphql,filtered,low,100,28,s3,0,0,30.176,38.0995,47.1248,3257.44,2161,0.02286,0.018288,0,82.03,89,395.79,399.9,195446,
fil100g29,filtered-low-100-graphql,graphql,filtered,low,100,29,s2,0,0,27.8798,36.9982,42.5053,3696.32,2108,0.022199,0.017759,0,81.73,89,396.62,401.03,221779,
fim10r00,filtered-medium-10-rest,rest,filtered,medium,10,0,s1,0,0,16.4651,21.4258,25.5081,602.52,5428,0.012856,0.010284,0,40.66,45,398.18,404.51,36151,
fim10r01,filtered-medium-10-rest,rest,filtered,medium,10,1,s3,0,0,18.2263,24.3313,29.1636,542.68,4736,0.014599,0.011679,0,39.24,45,391.33,411.7,32560,
fim10r02,filtered-medium-10-rest,rest,filtered,medium,10,2,s2,0,0,14.7218,17.764,19.7236,692.51,4268,0.010658,0.008527,0,40.87,45,397.1,404.37,41550,
fim10r03,filtered-medium-10-rest,rest,filtered,medium,10,3,s2,0,0,18.9688,24.8994,28.5478,526.97,5356,0.01494,0.011952,0,39.54,45,394.04,410.27,31618,
fim10r04,filtered-medium-10-rest,rest,filtered,medium,10,4,s3,0,0,16.9968,21.1773,25.5017,608.93,4809,0.012706,0.010165,0,36.97,45,408.86,409.24,36535,
fim10r05,filtered-medium-10-rest,rest,filtered,medium,10,5,s1,0,0,20.0978,26.8649,34.7208,487.58,4893,0.016119,0.012895,0,40.86,45,406.91,406.59,29254,
fim10r06,filtered-medium-10-rest,rest,filtered,medium,10,6,s3,0,0,13.9388,17.85,21.338,699.15,5278,0.01071,0.008568,0,39.22,45,404.15,411.99,41948,
fim10r07,filtered-medium-10-rest,rest,filtered,medium,10,7,s3,0,0,17.1754,22.6577,27.9007,591.09,4938,0.013595,0.010876,0,36.14,45,404.78,392.77,35465,
fim10r08,filtered-medium-10-rest,rest,filtered,medium,10,8,s2,0,0,14.0377,16.8481,20.3088,723.26,5859,0.010109,0.008087,0,37.94,45,397.65,398.61,43395,
fim10r09,filtered-medium-10-rest,rest,filtered,medium,10,9,s2,0,0,17.7107,24.4265,28.6277,550.96,5052,0.014656,0.011725,0,42.89,45,399.63,403.14,33057,
fim10r10,filtered-medium-10-rest,rest,filtered,medium,10,10,s3,0,0,22.3047,28.4469,36.5189,455.49,5197,0.017068,0.013655,0,38.61,45,393.96,401.98,27329,
fim10r11,filtered-medium-10-rest,rest,filtered,medium,10,11,s2,0,0,19.5379,26.6454,31.7741,497.0,4784,0.015987,0.01279,0,42.98,45,402.66,405.58,29819,
fim10r12,filtered-medium-10-rest,rest,filtered,medium,10,12,s2,0,0,17.8558,24.8924,32.0996,563.13,4213,0.014935,0.011948,0,43.39,45,397.31,394.32,33787,
fim10r13,filtered-medium-10-rest,rest,filtered,medium,10,13,s3,0,0,13.8158,18.0609,20.344,724.77,4498,0.010837,0.008669,0,43.04,45,401.72,407.93,43485,
fim10r14,filtered-medium-10-rest,rest,filtered,medium,10,14,s3,0,0,16.0531,22.1945,26.19,629.66,5014,0.013317,0.010653,0,43.47,45,402.08,400.17,37779,
fim10r15,filtered-medium-10-rest,rest,filtered,medium,10,15,s2,0,0,13.4804,16.9101,19.1119,715.08,4152,0.010146,0.008117,0,36.61,45,389.51,389.4,42904,
fim10r16,filtered-medium-10-rest,rest,filtered,medium,10,16,s2,0,0,15.2343,20.1373,25.0309,660.41,4886,0.012082,0.009666,0,36.06,45,394.01,403.87,39624,
fim10r17,filtered-medium-10-rest,rest,filtered,medium,10,17,s3,0,0,15.096,20.8598,26.2951,632.02,4820,0.012516,0.010013,0,36.72,45,393.28,397.51,37921,
fim10r18,filtered-medium-10-rest,rest,filtered,medium,10,18,s2,0,0,17.5339,23.3113,27.2221,592.23,4080,0.013987,0.011189,0,38.26,45,403.41,410.44,35533,
fim10r19,filtered-medium-10-rest,rest,filtered,medium,10,19,s3,0,0,13.1364,17.1213,20.2151,733.56,5007,0.010273,0.008218,0,36.01,45,402.77,402.57,44013,
fim10r20,filtered-medium-10-rest,rest,filtered,medium,10,20,s2,0,0,16.6128,20.741,25.7852,573.08,5169,0.012445,0.009956,0,44.49,45,399.83,405.82,34384,
fim10r21,filtered-medium-10-rest,rest,filtered,medium,10,21,s2,0,0,18.4496,24.0977,30.6676,564.3,4681,0.014459,0.011567,0,36.38,45,402.5,412.16,33857,
fim10r22,filtered-medium-10-rest,rest,filtered,medium,10,22,s2,0,0,11.6338,14.7245,18.3722,841.11,5860,0.008835,0.007068,0,40.27,45,403.81,396.42,50466,
fim10r23,filtered-medium-10-rest,rest,filtered,medium,10,23,s3,0,0,15.8038,19.3862,22.7397,656.3,4580,0.011632,0.009305,0,37.21,45,394.83,410.64,39377,
fim10r24,filtered-medium-10-rest,rest,filtered,medium,10,24,s1,0,0,15.675,21.7441,24.2733,632.51,4527,0.013046,0.010437,0,39.22,45,398.2,401.21,37950,
fim10r25,filtered-medium-10-rest,rest,filtered,medium,10,25,s1,0,0,16.0415,20.6345,24.4222,616.31,6043,0.012381,0.009905,0,46.36,45,394.73,400.43,36978,
fim10r26,filtered-medium-10-rest,rest,filtered,medium,10,26,s3,0,0,12.8916,16.2827,18.1809,777.25,5950,0.00977,0.007816,0,42.12,45,402.6,402.06,46635,
fim10r27,filtered-medium-10-rest,rest,filtered,medium,10,27,s3,0,0,18.8765,23.8272,30.9691,542.04,4524,0.014296,0.011437,0,36.73,45,395.38,402.87,32522,
fim10r28,filtered-medium-10-rest,rest,filtered,medium,10,28,s1,0,0,10.0707,13.4506,15.8035,947.61,5255,0.00807,0.006456,0,37.88,45,397.71,403.83,56856,
fim10r29,filtered-medium-10-rest,rest,filtered,medium,10,29,s1,0,0,20.3839,24.8456,30.6453,496.11,3946,0.014907,0.011926,0,40.92,45,401.01,411.41,29766,
fim10g00,filtered-medium-10-graphql,graphql,filtered,medium,10,0,s3,0,0,20.5098,26.0958,30.7177,488.55,4081,0.015657,0.012526,0,40.36,45,403.26,399.3,29312,
fim10g01,filtered-medium-10-graphql,graphql,filtered,medium,10,1,s2,0,0,18.1149,24.1613,30.9301,554.81,5515,0.014497,0.011597,0,46.15,45,394.45,408.6,33288,
fim10g02,filtered-medium-10-graphql,graphql,filtered,medium,10,2,s1,0,0,10.1293,12.6067,14.0808,1015.87,4073,0.007564,0.006051,0,42.52,45,390.71,403.2,60951,
fim10g03,filtered-medium-10-graphql,graphql,filtered,medium,10,3,s1,0,0,15.5031,21.2756,27.2596,643.68,4558,0.012765,0.010212,0,44.67,45,403.57,400.41,38620,
fim10g04,filtered-medium-10-graphql,graphql,filtered,medium,10,4,s1,0,0,16.2059,19.9075,24.6171,593.82,4439,0.011944,0.009556,0,38.86,45,399.48,405.7,35629,
fim10g05,filtered-medium-10-graphql,graphql,filtered,medium,10,5,s1,0,0,25.3484,34.2249,39.0188,376.17,4680,0.020535,0.016428,0,40.04,45,396.13,403.98,22570,
fim10g06,filtered-medium-10-graphql,graphql,filtered,medium,10,6,s3,0,0,19.9514,26.8128,30.8347,522.84,4355,0.016088,0.01287,0,40.22,45,399.17,394.96,31370,
fim10g07,filtered-medium-10-graphql,graphql,filtered,medium,10,7,s2,0,0,15.8981,19.3061,23.9726,648.17,5478,0.011584,0.009267,0,36.37,45,399.37,411.1,38889,
fim10g08,filtered-medium-10-graphql,graphql,filtered,medium,10,8,s2,0,0,14.4929,20.0605,24.4728,671.18,4640,0.012036,0.009629,0,45.33,45,403.16,406.7,40270,
fim10g09,filtered-medium-10-graphql,graphql,filtered,medium,10,9,s2,0,0,15.7862,20.5273,23.486,624.19,5060,0.012316,0.009853,0,42.2,45,396.09,397.67,37451,
fim10g10,filtered-medium-10-graphql,graphql,filtered,medium,10,10,s1,0,0,17.2639,22.8256,25.1843,560.39,5113,0.013695,0.010956,0,34.17,45,411.37,403.83,33623,
fim10g11,filtered-medium-10-graphql,graphql,filtered,medium,10,11,s1,0,0,18.1026,22.1514,25.0866,552.87,4794,0.013291,0.010633,0,34.19,45,400.37,409.23,33172,
fim10g12,filtered-medium-10-graphql,graphql,filtered,medium,10,12,s2,0,0,16.296,20.5734,22.9587,592.54,5748,0.012344,0.009875,0,40.15,45,400.49,405.35,35552,
fim10g13,filtered-medium-10-graphql,graphql,filtered,medium,10,13,s3,0,0,10.5912,14.0844,15.7089,942.38,5743,0.008451,0.006761,0,42.56,45,398.81,399.96,56542,
fim10g14,filtered-medium-10-graphql,graphql,filtered,medium,10,14,s3,0,0,15.1059,20.3841,22.6743,694.69,5423,0.01223,0.009784,0,44.98,45,405.19,411.01,41681,
fim10g15,filtered-medium-10-graphql,graphql,filtered,medium,10,15,s3,0,0,17.1668,23.1403,26.0893,599.57,4752,0.013884,0.011107,0,39.46,45,395.18,399.99,35973,
fim10g16,filtered-medium-10-graphql,graphql,filtered,medium,10,16,s1,0,0,23.6725,30.7301,35.3409,423.64,4265,0.018438,0.01475,0,45.28,45,392.35,407.32,25418,
fim10g17,filtered-medium-10-graphql,graphql,filtered,medium,10,17,s3,0,0,18.7365,23.3432,27.3288,533.06,4695,0.014006,0.011205,0,42.02,45,400.42,401.84,31983,
fim10g18,filtered-medium-10-graphql,graphql,filtered,medium,10,18,s1,0,0,17.8534,21.6454,24.4016,563.55,4562,0.012987,0.01039,0,37.47,45,401.57,407.09,33812,
fim10g19,filtered-medium-10-graphql,graphql,filtered,medium,10,19,s1,0,0,20.2826,25.1657,27.9969,485.79,4735,0.015099,0.01208,0,40.09,45,399.12,410.67,29147,
fim10g20,filtered-medium-10-graphql,graphql,filtered,medium,10,20,s3,0,0,20.9969,27.734,33.2902,456.12,5938,0.01664,0.013312,0,38.63,45,407.12,402.32,27367,
fim10g21,filtered-medium-10-graphql,graphql,filtered,medium,10,21,s1,0,0,21.9195,29.9633,35.1247,440.87,5280,0.017978,0.014382,0,47.84,45,396.29,412.16,26451,
fim10g22,filtered-medium-10-graphql,graphql,filtered,medium,10,22,s2,0,0,17.0572,22.975,28.2233,586.27,4220,0.013785,0.011028,0,42.87,45,401.19,402.29,35176,
fim10g23,filtered-medium-10-graphql,graphql,filtered,medium,10,23,s3,0,0,16.5556,22.7654,25.0912,587.56,4986,0.013659,0.010927,0,35.79,45,397.19,405.83,35253,
fim10g24,filtered-medium-10-graphql,graphql,filtered,medium,10,24,s3,0,0,20.8174,25.9066,30.304,457.02,5269,0.015544,0.012435,0,41.29,45,394.62,404.69,27421,
fim10g25,filtered-medium-10-graphql,graphql,filtered,medium,10,25,s1,0,0,29.3361,36.0798,42.1465,347.42,4532,0.021648,0.017318,0,37.12,45,410.52,410.33,20845,
fim10g26,filtered-medium-10-graphql,graphql,filtered,medium,10,26,s1,0,0,18.0952,23.2091,27.4565,530.87,5006,0.013925,0.01114,0,47.26,45,400.92,406.72,31852,
fim10g27,filtered-medium-10-graphql,graphql,filtered,medium,10,27,s1,0,0,20.6777,25.5626,29.7866,468.9,4121,0.015338,0.01227,0,40.84,45,407.16,401.76,28133,
fim10g28,filtered-medium-10-graphql,graphql,filtered,medium,10,28,s2,0,0,14.9155,20.7832,23.0844,664.97,4615,0.01247,0.009976,0,35.28,45,397.3,406.15,39898,
fim10g29,filtered-medium-10-graphql,graphql,filtered,medium,10,29,s1,0,0,17.7012,21.9509,24.6166,583.31,5356,0.013171,0.010536,0,39.55,45,396.88,405.09,34998,
fim50r00,filtered-medium-50-rest,rest,filtered,medium,50,0,s1,0,0,26.0011,32.0942,40.4434,1948.28,5253,0.019257,0.015405,0,62.64,67,399.84,400.83,116897,
fim50r01,filtered-medium-50-rest,rest,filtered,medium,50,1,s1,0,0,20.0529,24.3261,31.1284,2443.73,3985,0.014596,0.011677,0,58.49,67,401.22,400.5,146623,
fim50r02,filtered-medium-50-rest,rest,filtered,medium,50,2,s3,0,0,25.3009,33.0606,38.5728,1927.15,5025,0.019836,0.015869,0,59.27,67,402.34,401.19,115628,
fim50r03,filtered-medium-50-rest,rest,filtered,medium,50,3,s3,0,0,17.363,23.2753,27.5949,2986.56,4599,0.013965,0.011172,0,64.99,67,393.11,403.59,179193,
fim50r04,filtered-medium-50-rest,rest,filtered,medium,50,4,s3,0,0,34.3482,46.6215,56.6238,1406.95,5047,0.027973,0.022378,0,58.41,67,396.21,398.11,84416,
fim50r05,filtered-medium-50-rest,rest,filtered,medium,50,5,s2,0,0,23.8383,29.5021,33.368,2008.46,5418,0.017701,0.014161,0,58.47,67,401.98,396.98,120507,
fim50r06,filtered-medium-50-rest,rest,filtered,medium,50,6,s2,0,0,23.9605,32.6604,42.08,2133.04,5336,0.019596,0.015677,0,69.6,67,395.42,410.83,127982,
fim50r07,filtered-medium-50-rest,rest,filtered,medium,50,7,s2,0,0,17.7583,21.8741,24.3859,2924.41,4832,0.013124,0.0105,0,59.08,67,405.46,402.16,175464,
fim50r08,filtered-medium-50-rest,rest,filtered,medium,50,8,s3,0,0,24.818,32.4616,37.8947,1961.98,4831,0.019477,0.015582,0,64.26,67,398.92,403.42,117718,
fim50r09,filtered-medium-50-rest,rest,filtered,medium,50,9,s3,0,0,19.9987,25.1227,27.7639,2572.27,4745,0.015074,0.012059,0,61.65,67,397.18,401.14,154335,
fim50r10,filtered-medium-50-rest,rest,filtered,medium,50,10,s3,0,0,25.2909,32.207,35.9967,2026.35,4659,0.019324,0.015459,0,58.68,67,397.2,404.76,121580,
fim50r11,filtered-medium-50-rest,rest,filtered,medium,50,11,s1,0,0,21.022,27.009,33.236,2328.45,4552,0.016205,0.012964,0,56.97,67,394.23,405.3,139707,
fim50r12,filtered-medium-50-rest,rest,filtered,medium,50,12,s2,0,0,24.7277,31.3615,34.7416,1937.44,5361,0.018817,0.015054,0,61.91,67,410.93,403.49,116246,
fim50r13,filtered-medium-50-rest,rest,filtered,medium,50,13,s1,0,0,19.3852,25.6808,31.4541,2482.28,4267,0.015408,0.012327,0,57.82,67,398.38,411.12,148937,
fim50r14,filtered-medium-50-rest,rest,filtered,medium,50,14,s3,0,0,18.5602,23.1379,28.8606,2587.28,5061,0.013883,0.011106,0,61.4,67,392.43,400.8,155236,
fim50r15,filtered-medium-50-rest,rest,filtered,medium,50,15,s1,0,0,23.8471,33.3289,40.2171,2074.44,4625,0.019997,0.015998,0,58.35,67,395.02,395.89,124466,
fim50r16,filtered-medium-50-rest,rest,filtered,medium,50,16,s3,0,0,24.0177,30.2705,36.2457,1978.47,4630,0.018162,0.01453,0,53.53,67,403.41,398.83,118708,
fim50r17,filtered-medium-50-rest,rest,filtered,medium,50,17,s1,0,0,23.668,30.0737,39.0119,2097.9,5106,0.018044,0.014435,0,63.39,67,401.65,406.98,125873,
fim50r18,filtered-medium-50-rest,rest,filtered,medium,50,18,s1,0,0,16.9816,20.4312,26.1458,3030.3,4508,0.012259,0.009807,0,60.68,67,405.79,404.33,181817,
fim50r19,filtered-medium-50-rest,rest,filtered,medium,50,19,s3,0,0,27.1598,36.5424,40.9681,1793.43,5252,0.021925,0.01754,0,62.02,67,404.48,401.61,107605,
fim50r20,filtered-medium-50-rest,rest,filtered,medium,50,20,s3,0,0,21.1428,27.1806,34.5026,2332.53,5257,0.016308,0.013047,0,64.01,67,398.72,403.05,139951,
fim50r21,filtered-medium-50-rest,rest,filtered,medium,50,21,s2,0,0,22.8628,31.3684,38.1216,2101.99,5390,0.018821,0.015057,0,61.63,67,407.15,396.85,126119,
fim50r22,filtered-medium-50-rest,rest,filtered,medium,50,22,s2,0,0,32.9517,43.45,55.1717,1524.03,5553,0.02607,0.020856,0,59.27,67,396.04,398.12,91441,
fim50r23,filtered-medium-50-rest,rest,filtered,medium,50,23,s1,0,0,28.6917,36.9669,45.0491,1800.61,3278,0.02218,0.017744,0,56.27,67,402.32,403.15,108036,
fim50r24,filtered-medium-50-rest,rest,filtered,medium,50,24,s1,0,0,21.1607,26.807,30.6621,2401.72,5088,0.016084,0.012867,0,60.53,67,393.31,404.35,144102,
fim50r25,filtered-medium-50-rest,rest,filtered,medium,50,25,s2,0,0,14.8457,20.7014,25.9859,3272.69,3762,0.012421,0.009937,0,56.27,67,401.08,413.85,196361,
fim50r26,filtered-medium-50-rest,rest,filtered,medium,50,26,s2,0,0,24.2672,32.376,38.312,2013.79,4847,0.019426,0.01554,0,62.17,67,391.97,409.45,120827,
fim50r27,filtered-medium-50-rest,rest,filtered,medium,50,27,s2,0,0,23.5662,29.5164,38.3335,2055.96,5490,0.01771,0.014168,0,59.37,67,401.39,400.6,123357,
fim50r28,filtered-medium-50-rest,rest,filtered,medium,50,28,s1,0,0,23.2779,28.3021,34.0912,2090.15,4984,0.016981,0.013585,0,58.97,67,402.69,403.94,125409,
fim50r29,filtered-medium-50-rest,rest,filtered,medium,50,29,s3,0,0,22.2206,27.7278,34.8642,2215.39,4134,0.016637,0.013309,0,61.96,67,403.54,402.45,132923,
fim50g00,filtered-medium-50-graphql,graphql,filtered,medium,50,0,s1,0,0,21.2383,29.6421,34.5043,2394.51,4209,0.017785,0.014228,0,55.57,67,398.83,399.26,143670,
fim50g01,filtered-medium-50-graphql,graphql,filtered,medium,50,1,s2,0,0,26.0734,35.321,43.8675,1996.68,4291,0.021193,0.016954,0,56.06,67,405.41,403.2,119800,
fim50g02,filtered-medium-50-graphql,graphql,filtered,medium,50,2,s2,0,0,17.7885,23.446,26.6414,2834.12,5692,0.014068,0.011254,0,61.51,67,405.18,407.25,170046,
fim50g03,filtered-medium-50-graphql,graphql,filtered,medium,50,3,s2,0,0,20.6465,27.1006,30.9658,2445.81,5391,0.01626,0.013008,0,58.71,67,400.71,398.07,146748,
fim50g04,filtered-medium-50-graphql,graphql,filtered,medium,50,4,s3,0,0,23.6998,30.4175,35.2925,2086.05,5096,0.01825,0.0146,0,57.21,67,400.91,399.85,125163,
fim50g05,filtered-medium-50-graphql,graphql,filtered,medium,50,5,s2,0,0,32.1069,41.3633,50.7784,1553.38,5096,0.024818,0.019854,0,59.77,67,391.71,399.69,93202,
fim50g06,filtered-medium-50-graphql,graphql,filtered,medium,50,6,s1,0,0,31.9874,41.6287,48.825,1548.16,4507,0.024977,0.019982,0,56.57,67,405.0,395.17,92889,
fim50g07,filtered-medium-50-graphql,graphql,filtered,medium,50,7,s3,0,0,22.7416,28.512,34.7621,2232.94,4342,0.017107,0.013686,0,64.59,67,393.22,406.33,133976,
fim50g08,filtered-medium-50-graphql,graphql,filtered,medium,50,8,s1,0,0,28.8686,39.5269,49.2669,1737.3,5230,0.023716,0.018973,0,61.0,67,397.94,410.75,104237,
fim50g09,filtered-medium-50-graphql,graphql,filtered,medium,50,9,s3,0,0,26.2335,32.1006,38.0507,1909.84,5283,0.01926,0.015408,0,62.38,67,402.36,393.54,114590,
fim50g10,filtered-medium-50-graphql,graphql,filtered,medium,50,10,s3,0,0,22.1557,27.0092,31.6081,2334.1,5236,0.016206,0.012964,0,54.01,67,397.16,415.39,140045,
fim50g11,filtered-medium-50-graphql,graphql,filtered,medium,50,11,s1,0,0,22.6365,29.6442,36.1217,2166.34,4690,0.017787,0.014229,0,58.12,67,407.07,407.9,129980,
fim50g12,filtered-medium-50-graphql,graphql,filtered,medium,50,12,s2,0,0,22.4094,27.7024,35.2262,2203.8,3937,0.016621,0.013297,0,56.65,67,393.8,394.77,132227,
fim50g13,filtered-medium-50-graphql,graphql,filtered,medium,50,13,s1,0,0,21.6941,28.5467,33.8248,2418.42,4676,0.017128,0.013702,0,59.5,67,402.55,403.81,145105,
fim50g14,filtered-medium-50-graphql,graphql,filtered,medium,50,14,s3,0,0,28.4168,35.862,44.8943,1822.84,5354,0.021517,0.017214,0,61.11,67,396.04,407.23,109370,
fim50g15,filtered-medium-50-graphql,graphql,filtered,medium,50,15,s2,0,0,20.6439,26.2034,30.3948,2441.7,5119,0.015722,0.012578,0,62.56,67,401.87,405.86,146501,
fim50g16,filtered-medium-50-graphql,graphql,filtered,medium,50,16,s2,0,0,24.1501,29.31,35.7004,2123.09,4762,0.017586,0.014069,0,59.94,67,400.38,407.42,127385,
fim50g17,filtered-medium-50-graphql,graphql,filtered,medium,50,17,s1,0,0,25.9806,32.3531,35.7533,1828.59,5891,0.019412,0.015529,0,62.37,67,397.02,408.65,109715,
fim50g18,filtered-medium-50-graphql,graphql,filtered,medium,50,18,s1,0,0,27.9487,36.7682,45.5873,1813.81,4772,0.022061,0.017649,0,57.34,67,402.88,407.09,108828,
fim50g19,filtered-medium-50-graphql,graphql,filtered,medium,50,19,s2,0,0,33.3245,44.1583,54.335,1451.78,4372,0.026495,0.021196,0,63.25,67,405.41,411.29,87106,
fim50g20,filtered-medium-50-graphql,graphql,filtered,medium,50,20,s3,0,0,28.2967,35.597,44.5948,1750.98,4507,0.021358,0.017087,0,61.74,67,395.54,414.41,105058,
fim50g21,filtered-medium-50-graphql,graphql,filtered,medium,50,21,s3,0,0,26.9096,33.3562,42.3143,1944.34,5881,0.020014,0.016011,0,63.03,67,406.6,411.08,116660,
fim50g22,filtered-medium-50-graphql,graphql,filtered,medium,50,22,s1,0,0,29.2301,38.8397,44.5667,1633.09,4402,0.023304,0.018643,0,64.38,67,398.97,403.43,97985,
fim50g23,filtered-medium-50-graphql,graphql,filtered,medium,50,23,s3,0,0,28.8103,36.2188,43.2456,1680.25,4570,0.021731,0.017385,0,60.06,67,396.95,411.38,100815,
fim50g24,filtered-medium-50-graphql,graphql,filtered,medium,50,24,s1,0,0,30.8311,38.6434,49.163,1625.82,5158,0.023186,0.018549,0,60.33,67,401.06,408.79,97548,
fim50g25,filtered-medium-50-graphql,graphql,filtered,medium,50,25,s2,0,0,26.2435,34.2991,40.836,1901.84,4666,0.020579,0.016464,0,60.61,67,402.83,402.95,114110,
fim50g26,filtered-medium-50-graphql,graphql,filtered,medium,50,26,s2,0,0,26.4793,33.1067,38.8523,1962.37,3880,0.019864,0.015891,0,62.38,67,403.2,396.32,117742,
fim50g27,filtered-medium-50-graphql,graphql,filtered,medium,50,27,s1,0,0,22.9266,31.8765,41.41,2254.45,5429,0.019126,0.015301,0,63.58,67,405.18,407.62,135267,
fim50g28,filtered-medium-50-graphql,graphql,filtered,medium,50,28,s2,0,0,22.7009,28.0212,32.0376,2100.95,4096,0.016813,0.01345,0,59.83,67,400.5,404.92,126057,
fim50g29,filtered-medium-50-graphql,graphql,filtered,medium,50,29,s3,0,0,21.592,26.0784,28.9395,2343.5,4539,0.015647,0.012518,0,56.76,67,402.89,408.3,140610,
fim100r00,filtered-medium-100-rest,rest,filtered,medium,100,0,s1,0,0,27.1907,34.7927,45.0752,3533.39,5045,0.020876,0.016701,0,83.28,89,401.48,402.84,212003,
fim100r01,filtered-medium-100-rest,rest,filtered,medium,100,1,s1,0,0,34.7349,43.4589,51.1357,3009.04,5516,0.026075,0.02086,0,83.2,89,394.78,403.5,180542,
fim100r02,filtered-medium-100-rest,rest,filtered,medium,100,2,s1,0,0,32.9573,44.26,54.1552,3129.15,4594,0.026556,0.021245,0,80.53,89,405.81,409.21,187748,
fim100r03,filtered-medium-100-rest,rest,filtered,medium,100,3,s2,0,0,33.5462,46.8669,59.206,3068.84,5044,0.02812,0.022496,0,85.81,89,395.88,390.63,184130,
fim100r04,filtered-medium-100-rest,rest,filtered,medium,100,4,s3,0,0,28.392,38.2275,47.7955,3413.2,3982,0.022936,0.018349,0,76.26,89,402.6,402.94,204792,
fim100r05,filtered-medium-100-rest,rest,filtered,medium,100,5,s2,0,0,30.6566,40.4424,45.6186,3306.13,4916,0.024265,0.019412,0,80.54,89,399.64,399.83,198367,
fim100r06,filtered-medium-100-rest,rest,filtered,medium,100,6,s2,0,0,30.092,38.8486,44.5972,3238.7,4558,0.023309,0.018647,0,79.09,89,405.37,403.46,194322,
fim100r07,filtered-medium-100-rest,rest,filtered,medium,100,7,s2,0,0,32.9013,45.1072,53.6159,2912.6,4721,0.027064,0.021651,0,79.85,89,400.23,405.73,174756,
fim100r08,filtered-medium-100-rest,rest,filtered,medium,100,8,s2,0,0,29.4651,38.2396,43.4248,3479.98,4067,0.022944,0.018355,0,74.32,89,397.09,402.18,208798,
fim100r09,filtered-medium-100-rest,rest,filtered,medium,100,9,s1,0,0,36.1395,45.7689,57.4372,2691.37,5171,0.027461,0.021969,0,83.38,89,409.29,401.34,161482,
